time,value
2012121917,27.7
2012121918,28.2
2012121919,30.5
2012121920,29.5
2012121921,28.7
2012121922,30.0
2012121923,29.6
2012122000,28.9
2012122001,29.5
2012122002,29.7
2012122003,30.8
2012122004,30.0
2012122005,31.7
2012122006,29.8
2012122007,30.7
2012122008,31.3
2012122009,32.1
2012122010,29.3
2012122011,29.7
2012122012,31.0
2012122013,29.9
2012122014,30.6
2012122015,27.9
2012122016,31.1
2012122017,27.7
2012122018,30.5
2012122019,30.0
2012122020,27.8
2012122021,28.7
2012122022,27.9
2012122023,28.6
2012122100,31.6
2012122101,29.0
2012122102,26.6
2012122103,27.6
2012122104,27.4
2012122105,27.6
2012122106,29.5
2012122107,27.8
2012122108,27.7
2012122109,29.1
2012122110,27.9
2012122111,26.7
2012122112,27.7
2012122113,24.7
2012122114,24.1
2012122115,25.3
2012122116,24.7
2012122117,26.7
2012122118,26.1
2012122119,24.0
2012122120,22.6
2012122121,24.3
2012122122,24.5
2012122123,24.6
2012122200,25.9
2012122201,26.6
2012122202,26.3
2012122203,24.3
2012122204,25.9
2012122205,24.1
2012122206,24.5
2012122207,27.9
2012122208,25.8
2012122209,24.7
2012122210,27.0
2012122211,27.5
2012122212,26.2
2012122213,27.9
2012122214,26.5
2012122215,27.8
2012122216,24.5
2012122217,26.4
2012122218,25.7
2012122219,25.5
2012122220,25.7
2012122221,23.4
2012122222,25.9
2012122223,25.9
2012122300,26.0
2012122301,26.2
2012122302,27.6
2012122303,28.3
2012122304,24.6
2012122305,27.9
2012122306,26.2
2012122307,26.8
2012122308,27.2
2012122309,28.7
2012122310,28.2
2012122311,27.7
2012122312,26.4
2012122313,27.3
2012122314,27.7
2012122315,27.1
2012122316,26.6
2012122317,26.9
2012122318,28.8
2012122319,28.1
2012122320,26.4
2012122321,30.6
2012122322,32.1
2012122323,28.3
2012122400,31.1
2012122401,30.4
2012122402,28.8
2012122403,31.2
2012122404,30.3
2012122405,33.2
2012122406,31.0
2012122407,31.6
2012122408,30.2
2012122409,28.9
2012122410,31.9
2012122411,31.1
2012122412,29.8
2012122413,29.8
2012122414,29.3
2012122415,28.0
2012122416,28.9
2012122417,28.6
2012122418,28.3
2012122419,27.7
2012122420,28.1
2012122421,28.1
2012122422,26.8
2012122423,26.7
2012122500,26.3
2012122501,24.5
2012122502,26.2
2012122503,26.6
2012122504,27.7
2012122505,26.2
2012122506,28.2
2012122507,26.5
2012122508,29.4
2012122509,27.0
2012122510,29.1
2012122511,28.9
2012122512,28.8
2012122513,29.3
2012122514,28.2
2012122515,28.7
2012122516,29.2
2012122517,30.4
2012122518,28.7
2012122519,28.3
2012122520,28.7
2012122521,27.7
2012122522,27.6
2012122523,29.6
2012122600,29.0
2012122601,29.4
2012122602,27.3
2012122603,30.0
2012122604,28.1
2012122605,31.6
2012122606,30.9
2012122607,30.5
2012122608,29.8
2012122609,28.8
2012122610,30.0
2012122611,30.9
2012122612,30.4
2012122613,30.3
2012122614,27.1
2012122615,28.5
2012122616,28.0
2012122617,28.2
2012122618,26.7
2012122619,26.2
2012122620,27.7
2012122621,27.6
2012122622,27.0
2012122623,29.7
2012122700,28.8
2012122701,32.0
2012122702,28.2
2012122703,29.7
2012122704,29.3
2012122705,29.9
2012122706,31.4
2012122707,28.6
2012122708,29.7
2012122709,28.3
2012122710,28.0
2012122711,29.1
2012122712,25.5
2012122713,26.8
2012122714,29.2
2012122715,29.6
2012122716,26.4
2012122717,27.7
2012122718,28.7
2012122719,27.6
2012122720,28.1
2012122721,30.2
2012122722,28.2
2012122723,28.0
2012122800,26.6
2012122801,27.9
2012122802,29.3
2012122803,27.7
2012122804,30.6
2012122805,30.8
2012122806,28.5
2012122807,27.6
2012122808,27.3
2012122809,26.8
2012122810,26.2
2012122811,26.5
2012122812,26.0
2012122813,28.6
2012122814,27.4
2012122815,25.7
2012122816,24.1
2012122817,26.6
2012122818,26.0
2012122819,24.5
2012122820,24.2
2012122821,25.4
2012122822,23.2
2012122823,23.8
2012122900,23.2
2012122901,24.5
2012122902,23.8
2012122903,24.7
2012122904,22.4
2012122905,20.7
2012122906,21.0
2012122907,20.5
2012122908,22.0
2012122909,21.2
2012122910,18.6
2012122911,19.7
2012122912,20.4
2012122913,20.2
2012122914,20.8
2012122915,19.0
2012122916,19.2
2012122917,20.7
2012122918,20.5
2012122919,18.9
2012122920,18.7
2012122921,19.2
2012122922,20.9
2012122923,19.9
2012123000,19.3
2012123001,20.5
2012123002,20.8
2012123003,19.5
2012123004,19.8
2012123005,20.0
2012123006,19.9
2012123007,22.3
2012123008,21.7
2012123009,20.0
2012123010,19.1
2012123011,21.1
2012123012,21.8
2012123013,20.1
2012123014,19.4
2012123015,18.2
2012123016,19.7
2012123017,18.1
2012123018,18.2
2012123019,19.3
2012123020,19.5
2012123021,19.9
2012123022,19.9
2012123023,20.5
2012123100,20.5
2012123101,22.2
2012123102,22.9
2012123103,24.2
2012123104,24.3
2012123105,24.1
2012123106,23.2
2012123107,24.6
2012123108,26.6
2012123109,26.4
2012123110,27.4
2012123111,26.5
2012123112,25.3
2012123113,24.8
2012123114,25.7
2012123115,23.7
2012123116,23.7
2012123117,21.4
2012123118,20.0
2012123119,21.5
2012123120,21.0
2012123121,21.3
2012123122,19.8
2012123123,21.1
2013010100,22.2
2013010101,22.4
2013010102,20.9
2013010103,21.7
2013010104,20.4
2013010105,21.1
2013010106,20.7
2013010107,21.5
2013010108,23.0
2013010109,21.3
2013010110,20.7
2013010111,20.0
2013010112,19.5
2013010113,21.2
2013010114,22.1
2013010115,19.9
2013010116,22.1
2013010117,23.2
2013010118,20.8
2013010119,20.1
2013010120,22.6
2013010121,20.8
2013010122,23.9
2013010123,24.3
2013010200,24.1
2013010201,23.9
2013010202,24.6
2013010203,23.2
2013010204,24.9
2013010205,24.9
2013010206,25.1
2013010207,25.1
2013010208,25.5
2013010209,26.1
2013010210,24.1
2013010211,24.0
2013010212,24.5
2013010213,24.9
2013010214,25.6
2013010215,22.8
2013010216,25.2
2013010217,25.3
2013010218,24.3
2013010219,24.0
2013010220,23.7
2013010221,25.7
2013010222,25.7
2013010223,24.5
2013010300,26.2
2013010301,25.8
2013010302,24.9
2013010303,24.3
2013010304,24.3
2013010305,25.7
2013010306,24.5
2013010307,25.6
2013010308,24.1
2013010309,23.6
2013010310,25.0
2013010311,23.4
2013010312,25.1
2013010313,24.7
2013010314,25.2
2013010315,24.1
2013010316,22.4
2013010317,25.3
2013010318,24.0
2013010319,24.7
2013010320,22.7
2013010321,23.7
2013010322,24.9
2013010323,25.4
2013010400,25.7
2013010401,23.0
2013010402,25.5
2013010403,26.4
2013010404,27.5
2013010405,26.0
2013010406,26.6
2013010407,26.2
2013010408,27.0
2013010409,26.0
2013010410,24.8
2013010411,26.3
2013010412,26.7
2013010413,25.6
2013010414,26.6
2013010415,24.9
2013010416,23.5
2013010417,24.6
2013010418,23.5
2013010419,25.1
2013010420,25.2
2013010421,25.2
2013010422,24.6
2013010423,24.2
2013010500,21.7
2013010501,22.1
2013010502,21.6
2013010503,22.3
2013010504,21.5
2013010505,23.1
2013010506,22.0
2013010507,22.6
2013010508,21.5
2013010509,20.1
2013010510,22.0
2013010511,19.7
2013010512,19.5
2013010513,17.2
2013010514,18.1
2013010515,17.9
2013010516,18.1
2013010517,16.8
2013010518,18.7
2013010519,17.1
2013010520,17.3
2013010521,17.8
2013010522,19.6
2013010523,17.5
2013010600,18.4
2013010601,18.3
2013010602,20.5
2013010603,20.0
2013010604,19.3
2013010605,20.2
2013010606,20.7
2013010607,21.4
2013010608,21.5
2013010609,22.8
2013010610,21.4
2013010611,21.8
2013010612,21.5
2013010613,23.4
2013010614,23.6
2013010615,22.8
2013010616,22.6
2013010617,23.0
2013010618,20.6
2013010619,22.8
2013010620,21.9
2013010621,22.1
2013010622,21.8
2013010623,21.9
2013010700,24.8
2013010701,24.1
2013010702,23.8
2013010703,24.9
2013010704,22.1
2013010705,26.6
2013010706,25.5
2013010707,25.6
2013010708,25.7
2013010709,23.0
2013010710,24.8
2013010711,25.0
2013010712,24.0
2013010713,25.4
2013010714,23.7
2013010715,22.4
2013010716,24.0
2013010717,23.2
2013010718,22.1
2013010719,22.7
2013010720,21.7
2013010721,23.6
2013010722,22.4
2013010723,25.9
2013010800,24.4
2013010801,23.4
2013010802,24.3
2013010803,25.1
2013010804,26.3
2013010805,25.1
2013010806,25.4
2013010807,26.4
2013010808,27.1
2013010809,24.9
2013010810,25.5
2013010811,23.8
2013010812,24.6
2013010813,22.4
2013010814,25.1
2013010815,22.8
2013010816,22.7
2013010817,23.0
2013010818,24.4
2013010819,22.6
2013010820,22.5
2013010821,22.8
2013010822,23.7
2013010823,24.5
2013010900,22.8
2013010901,24.9
2013010902,25.1
2013010903,26.0
2013010904,23.7
2013010905,24.7
2013010906,23.9
2013010907,24.3
2013010908,26.1
2013010909,26.0
2013010910,25.3
2013010911,22.7
2013010912,24.3
2013010913,23.5
2013010914,22.8
2013010915,23.2
2013010916,22.5
2013010917,23.7
2013010918,21.0
2013010919,22.4
2013010920,20.7
2013010921,22.3
2013010922,22.6
2013010923,23.6
2013011000,23.8
2013011001,22.4
2013011002,23.4
2013011003,24.0
2013011004,21.9
2013011005,24.0
2013011006,25.3
2013011007,23.6
2013011008,25.9
2013011009,25.3
2013011010,23.9
2013011011,26.0
2013011012,23.4
2013011013,25.8
2013011014,23.6
2013011015,25.2
2013011016,23.2
2013011017,23.4
2013011018,23.7
2013011019,22.3
2013011020,24.2
2013011021,23.0
2013011022,24.4
2013011023,23.2
2013011100,23.0
2013011101,23.7
2013011102,22.4
2013011103,21.7
2013011104,24.2
2013011105,24.5
2013011106,22.8
2013011107,25.1
2013011108,24.4
2013011109,23.3
2013011110,23.8
2013011111,24.8
2013011112,25.1
2013011113,24.5
2013011114,22.6
2013011115,24.0
2013011116,22.2
2013011117,20.7
2013011118,19.5
2013011119,19.0
2013011120,20.3
2013011121,19.3
2013011122,20.9
2013011123,19.8
2013011200,19.9
2013011201,22.1
2013011202,20.0
2013011203,21.3
2013011204,22.6
2013011205,23.0
2013011206,22.9
2013011207,22.4
2013011208,24.2
2013011209,21.7
2013011210,24.4
2013011211,23.7
2013011212,24.2
2013011213,23.8
2013011214,21.2
2013011215,22.4
2013011216,22.1
2013011217,22.2
2013011218,20.3
2013011219,21.0
2013011220,21.6
2013011221,22.9
2013011222,22.5
2013011223,22.2
2013011300,20.9
2013011301,21.2
2013011302,22.4
2013011303,21.9
2013011304,23.5
2013011305,22.7
2013011306,21.6
2013011307,23.3
2013011308,23.4
2013011309,22.3
2013011310,22.0
2013011311,22.1
2013011312,22.5
2013011313,23.6
2013011314,22.2
2013011315,21.8
2013011316,21.9
2013011317,20.8
2013011318,20.8
2013011319,21.8
2013011320,21.8
2013011321,22.4
2013011322,23.2
2013011323,21.8
2013011400,23.2
2013011401,24.0
2013011402,23.9
2013011403,23.8
2013011404,22.4
2013011405,24.1
2013011406,24.6
2013011407,26.8
2013011408,24.1
2013011409,25.1
2013011410,25.1
2013011411,25.7
2013011412,23.2
2013011413,24.0
2013011414,25.3
2013011415,24.3
2013011416,23.7
2013011417,22.0
2013011418,21.5
2013011419,22.6
2013011420,23.6
2013011421,22.9
2013011422,23.3
2013011423,22.0
2013011500,22.4
2013011501,24.4
2013011502,25.2
2013011503,21.7
2013011504,22.4
2013011505,25.2
2013011506,24.1
2013011507,25.3
2013011508,26.2
2013011509,26.0
2013011510,24.7
2013011511,24.2
2013011512,24.7
2013011513,25.5
2013011514,25.7
2013011515,24.8
2013011516,25.0
2013011517,25.8
2013011518,25.3
2013011519,23.5
2013011520,25.0
2013011521,24.9
2013011522,23.6
2013011523,27.1
2013011600,26.4
2013011601,24.9
2013011602,25.1
2013011603,25.0
2013011604,25.5
2013011605,25.1
2013011606,26.6
2013011607,26.4
2013011608,27.0
2013011609,27.9
2013011610,25.7
2013011611,25.5
2013011612,26.1
2013011613,26.6
2013011614,26.1
2013011615,26.0
2013011616,24.0
2013011617,24.0
2013011618,23.4
2013011619,24.0
2013011620,22.2
2013011621,22.0
2013011622,20.1
2013011623,21.5
2013011700,22.3
2013011701,22.4
2013011702,20.9
2013011703,19.9
2013011704,20.7
2013011705,21.0
2013011706,24.1
2013011707,22.4
2013011708,20.9
2013011709,22.2
2013011710,22.6
2013011711,23.8
2013011712,22.4
2013011713,20.7
2013011714,22.6
2013011715,22.6
2013011716,21.7
2013011717,22.8
2013011718,22.8
2013011719,21.8
2013011720,21.5
2013011721,20.9
2013011722,21.5
2013011723,21.8
2013011800,22.6
2013011801,24.2
2013011802,23.6
2013011803,26.4
2013011804,24.9
2013011805,23.0
2013011806,24.7
2013011807,25.4
2013011808,25.1
2013011809,24.9
2013011810,25.0
2013011811,25.8
2013011812,25.6
2013011813,23.6
2013011814,23.7
2013011815,24.1
2013011816,25.5
2013011817,23.9
2013011818,22.7
2013011819,24.2
2013011820,24.0
2013011821,22.5
2013011822,24.4
2013011823,24.3
2013011900,24.7
2013011901,24.6
2013011902,23.8
2013011903,23.9
2013011904,25.8
2013011905,24.4
2013011906,26.6
2013011907,24.7
2013011908,25.5
2013011909,24.0
2013011910,25.7
2013011911,23.9
2013011912,25.9
2013011913,24.7
2013011914,22.9
2013011915,24.0
2013011916,20.8
2013011917,22.1
2013011918,21.2
2013011919,22.2
2013011920,21.3
2013011921,20.2
2013011922,20.8
2013011923,21.5
2013012000,19.7
2013012001,20.5
2013012002,20.1
2013012003,21.4
2013012004,22.6
2013012005,22.5
2013012006,22.3
2013012007,22.6
2013012008,21.8
2013012009,21.2
2013012010,22.8
2013012011,20.8
2013012012,22.5
2013012013,23.4
2013012014,24.5
2013012015,23.4
2013012016,22.1
2013012017,23.0
2013012018,22.2
2013012019,23.0
2013012020,24.7
2013012021,22.2
2013012022,22.1
2013012023,23.6
2013012100,23.6
2013012101,24.1
2013012102,23.1
2013012103,23.5
2013012104,23.2
2013012105,24.1
2013012106,24.5
2013012107,24.7
2013012108,24.9
2013012109,23.7
2013012110,24.8
2013012111,25.3
2013012112,24.5
2013012113,22.8
2013012114,22.3
2013012115,23.7
2013012116,20.7
2013012117,23.4
2013012118,20.9
2013012119,19.2
2013012120,19.7
2013012121,17.7
2013012122,19.7
2013012123,19.5
2013012200,18.4
2013012201,17.7
2013012202,20.9
2013012203,20.8
2013012204,22.1
2013012205,20.6
2013012206,20.8
2013012207,21.3
2013012208,22.2
2013012209,21.9
2013012210,25.8
2013012211,0.0
2013012212,52.4
2013012213,31.2
2013012214,26.0
2013012215,23.8
2013012216,22.0
2013012217,23.9
2013012218,24.0
2013012219,24.0
2013012220,23.5
2013012221,24.2
2013012222,24.8
2013012223,25.7
2013012300,25.0
2013012301,24.8
2013012302,24.8
2013012303,25.1
2013012304,25.3
2013012305,26.0
2013012306,25.8
2013012307,24.9
2013012308,24.6
2013012309,26.9
2013012310,26.4
2013012311,25.5
2013012312,25.9
2013012313,25.3
2013012314,24.1
2013012315,24.7
2013012316,23.8
2013012317,27.4
2013012318,28.3
2013012319,25.3
2013012320,25.2
2013012321,24.8
2013012322,25.4
2013012323,24.3
2013012400,25.4
2013012401,23.7
2013012402,23.8
2013012403,22.5
2013012404,23.7
2013012405,22.0
2013012406,20.9
2013012407,22.7
2013012408,22.0
2013012409,19.6
2013012410,21.5
2013012411,19.3
2013012412,18.5
2013012413,17.4
2013012414,18.0
2013012415,18.3
2013012416,19.7
2013012417,16.3
2013012418,16.9
2013012419,15.5
2013012420,18.2
2013012421,18.2
2013012422,17.1
2013012423,19.9
2013012500,19.1
2013012501,19.5
2013012502,20.9
2013012503,20.1
2013012504,20.2
2013012505,22.8
2013012506,22.8
2013012507,23.7
2013012508,23.4
2013012509,22.3
2013012510,24.3
2013012511,22.7
2013012512,23.7
2013012513,24.3
2013012514,24.6
2013012515,26.0
2013012516,23.0
2013012517,23.9
2013012518,24.1
2013012519,23.4
2013012520,23.1
2013012521,25.7
2013012522,24.3
2013012523,23.8
2013012600,24.5
2013012601,24.0
2013012602,26.0
2013012603,26.6
2013012604,25.3
2013012605,25.3
2013012606,23.7
2013012607,25.3
2013012608,26.8
2013012609,25.8
2013012610,28.5
2013012611,24.8
2013012612,26.8
2013012613,26.2
2013012614,26.6
2013012615,24.8
2013012616,23.0
2013012617,26.9
2013012618,23.6
2013012619,23.8
2013012620,24.4
2013012621,23.7
2013012622,23.3
2013012623,23.7
2013012700,23.3
2013012701,24.8
2013012702,23.3
2013012703,24.7
2013012704,25.0
2013012705,26.0
2013012706,25.2
2013012707,25.7
2013012708,25.3
2013012709,26.5
2013012710,27.5
2013012711,24.9
2013012712,25.6
2013012713,25.3
2013012714,25.6
2013012715,25.1
2013012716,25.5
2013012717,25.7
2013012718,24.7
2013012719,24.7
2013012720,24.5
2013012721,25.2
2013012722,26.4
2013012723,25.0
2013012800,27.7
2013012801,25.7
2013012802,24.9
2013012803,23.9
2013012804,25.8
2013012805,23.5
2013012806,25.6
2013012807,26.4
2013012808,26.9
2013012809,26.0
2013012810,25.7
2013012811,25.8
2013012812,25.9
2013012813,24.3
2013012814,24.0
2013012815,25.1
2013012816,23.2
2013012817,23.4
2013012818,22.8
2013012819,22.2
2013012820,22.6
2013012821,21.8
2013012822,23.4
2013012823,22.0
2013012900,22.2
2013012901,24.2
2013012902,22.9
2013012903,23.9
2013012904,24.7
2013012905,24.5
2013012906,22.9
2013012907,24.8
2013012908,25.4
2013012909,24.1
2013012910,25.9
2013012911,24.7
2013012912,25.2
2013012913,25.8
2013012914,26.0
2013012915,27.9
2013012916,26.2
2013012917,24.5
2013012918,25.7
2013012919,25.7
2013012920,26.3
2013012921,24.2
2013012922,22.8
2013012923,24.0
2013013000,25.0
2013013001,25.8
2013013002,24.7
2013013003,23.5
2013013004,24.7
2013013005,26.1
2013013006,26.4
2013013007,27.7
2013013008,24.4
2013013009,27.0
2013013010,26.7
2013013011,27.9
2013013012,28.7
2013013013,29.8
2013013014,26.8
2013013015,25.3
2013013016,26.5
2013013017,26.8
2013013018,27.8
2013013019,26.4
2013013020,27.0
2013013021,27.6
2013013022,25.5
2013013023,28.1
2013013100,26.0
2013013101,26.8
2013013102,26.6
2013013103,25.2
2013013104,26.0
2013013105,27.1
2013013106,26.4
2013013107,25.5
2013013108,27.2
2013013109,26.0
2013013110,26.2
2013013111,27.2
2013013112,23.8
2013013113,26.0
2013013114,24.4
2013013115,23.6
2013013116,25.7
2013013117,23.4
2013013118,26.1
2013013119,23.9
2013013120,25.3
2013013121,23.8
2013013122,24.3
2013013123,25.5
2013020100,24.9
2013020101,25.7
2013020102,22.9
2013020103,23.0
2013020104,23.2
2013020105,22.5
2013020106,22.4
2013020107,22.6
2013020108,20.5
2013020109,22.0
2013020110,20.0
2013020111,20.7
2013020112,20.3
2013020113,20.6
2013020114,20.3
2013020115,19.8
2013020116,19.8
2013020117,18.8
2013020118,17.7
2013020119,17.3
2013020120,18.6
2013020121,17.9
2013020122,18.9
2013020123,19.2
2013020200,20.0
2013020201,20.0
2013020202,22.4
2013020203,21.7
2013020204,21.7
2013020205,22.3
2013020206,22.6
2013020207,23.7
2013020208,25.3
2013020209,24.5
2013020210,25.4
2013020211,25.0
2013020212,23.8
2013020213,24.2
2013020214,25.4
2013020215,23.1
2013020216,23.5
2013020217,23.3
2013020218,24.2
2013020219,22.6
2013020220,24.4
2013020221,23.4
2013020222,23.0
2013020223,24.5
2013020300,24.5
2013020301,24.9
2013020302,25.7
2013020303,27.4
2013020304,25.0
2013020305,27.2
2013020306,25.3
2013020307,26.0
2013020308,26.2
2013020309,25.3
2013020310,26.7
2013020311,26.7
2013020312,26.8
2013020313,25.0
2013020314,26.4
2013020315,25.6
2013020316,26.2
2013020317,24.4
2013020318,27.1
2013020319,24.1
2013020320,25.3
2013020321,26.7
2013020322,25.7
2013020323,26.1
2013020400,28.5
2013020401,28.3
2013020402,26.0
2013020403,27.7
2013020404,25.4
2013020405,25.1
2013020406,25.0
2013020407,24.5
2013020408,23.8
2013020409,24.8
2013020410,24.7
2013020411,24.0
2013020412,25.7
2013020413,23.9
2013020414,23.2
2013020415,24.9
2013020416,24.9
2013020417,25.3
2013020418,24.5
2013020419,25.3
2013020420,27.3
2013020421,26.7
2013020422,27.8
2013020423,25.0
2013020500,28.0
2013020501,28.4
2013020502,26.8
2013020503,27.3
2013020504,29.3
2013020505,27.0
2013020506,27.4
2013020507,26.8
2013020508,28.8
2013020509,27.3
2013020510,26.8
2013020511,27.0
2013020512,27.6
2013020513,26.5
2013020514,26.2
2013020515,27.9
2013020516,27.4
2013020517,26.2
2013020518,26.2
2013020519,25.1
2013020520,27.0
2013020521,24.5
2013020522,26.4
2013020523,25.8
2013020600,27.4
2013020601,28.1
2013020602,26.8
2013020603,27.0
2013020604,29.2
2013020605,27.8
2013020606,29.5
2013020607,28.6
2013020608,26.2
2013020609,29.3
2013020610,28.6
2013020611,27.6
2013020612,26.6
2013020613,25.7
2013020614,24.5
2013020615,21.1
2013020616,23.5
2013020617,22.6
2013020618,21.5
2013020619,21.1
2013020620,24.7
2013020621,22.6
2013020622,24.2
2013020623,22.5
2013020700,24.2
2013020701,25.3
2013020702,25.8
2013020703,24.5
2013020704,26.1
2013020705,24.6
2013020706,26.6
2013020707,25.7
2013020708,28.1
2013020709,27.4
2013020710,28.3
2013020711,29.1
2013020712,27.2
2013020713,27.0
2013020714,27.6
2013020715,26.7
2013020716,28.7
2013020717,25.8
2013020718,26.8
2013020719,25.7
2013020720,27.7
2013020721,27.7
2013020722,25.4
2013020723,27.8
2013020800,27.5
2013020801,25.8
2013020802,28.5
2013020803,27.5
2013020804,26.8
2013020805,29.8
2013020806,27.6
2013020807,29.2
2013020808,27.2
2013020809,28.0
2013020810,32.1
2013020811,28.0
2013020812,27.9
2013020813,27.7
2013020814,29.6
2013020815,29.5
2013020816,29.5
2013020817,27.9
2013020818,29.4
2013020819,28.6
2013020820,28.9
2013020821,29.5
2013020822,26.8
2013020823,29.3
2013020900,29.9
2013020901,28.5
2013020902,30.3
2013020903,29.3
2013020904,29.8
2013020905,31.9
2013020906,29.2
2013020907,31.2
2013020908,30.9
2013020909,29.3
2013020910,29.5
2013020911,28.9
2013020912,33.5
2013020913,28.2
2013020914,29.7
2013020915,28.8
2013020916,27.0
2013020917,26.2
2013020918,27.1
2013020919,25.5
2013020920,27.5
2013020921,24.9
2013020922,25.3
2013020923,25.2
2013021000,25.1
2013021001,23.6
2013021002,24.5
2013021003,27.6
2013021004,25.9
2013021005,26.4
2013021006,25.3
2013021007,28.9
2013021008,25.0
2013021009,27.4
2013021010,26.2
2013021011,25.6
2013021012,25.6
2013021013,26.4
2013021014,26.2
2013021015,26.9
2013021016,25.1
2013021017,28.1
2013021018,25.5
2013021019,27.5
2013021020,26.5
2013021021,26.3
2013021022,24.1
2013021023,27.3
2013021100,28.3
2013021101,27.2
2013021102,27.6
2013021103,27.9
2013021104,30.0
2013021105,28.1
2013021106,29.6
2013021107,29.5
